geographyid,region,date,monthsofsupply,mediansaleprice
18740,"Coshocton, OH",2012-02-01,8.0,58000
49660,"Youngstown, OH",2012-02-01,11.7,61000
48940,"Wilmington, OH",2012-03-01,8.0,56000
49660,"Youngstown, OH",2012-04-01,7.8,65000
27160,"Jackson, OH",2012-05-01,2.0,85000
17140,"Cincinnati, OH",2012-06-01,6.1,139000
11780,"Ashtabula, OH",2012-07-01,10.6,61000
17060,"Chillicothe, OH",2012-08-01,3.8,81000
18740,"Coshocton, OH",2012-08-01,9.5,48000
11740,"Ashland, OH",2012-09-01,9.9,155000
11900,"Athens, OH",2012-09-01,4.5,195000
17060,"Chillicothe, OH",2012-11-01,6.2,72000
49300,"Wooster, OH",2012-11-01,6.0,123000
15940,"Canton, OH",2012-12-01,6.1,81000
48940,"Wilmington, OH",2013-02-01,9.3,86000
39020,"Portsmouth, OH",2013-06-01,2.0,42000
49300,"Wooster, OH",2013-07-01,5.7,121000
41780,"Sandusky, OH",2013-09-01,13.6,138000
10420,"Akron, OH",2013-10-01,6.0,117000
11780,"Ashtabula, OH",2013-12-01,8.6,79000
17060,"Chillicothe, OH",2014-01-01,4.9,42000
18740,"Coshocton, OH",2014-01-01,11.9,95000
18740,"Coshocton, OH",2014-02-01,6.9,79000
17060,"Chillicothe, OH",2014-03-01,4.9,46000
17460,"Cleveland, OH",2014-03-01,6.4,109000
41780,"Sandusky, OH",2014-03-01,15.9,116000
35940,"Norwalk, OH",2014-07-01,16.4,127000
15940,"Canton, OH",2014-09-01,4.3,119000
35940,"Norwalk, OH",2014-09-01,12.3,85000
48940,"Wilmington, OH",2014-10-01,5.5,105000
41400,"Salem, OH",2014-11-01,6.3,89000
49300,"Wooster, OH",2014-11-01,4.8,124000
41400,"Salem, OH",2015-01-01,8.6,80000
15940,"Canton, OH",2015-05-01,4.4,124000
48940,"Wilmington, OH",2015-05-01,4.9,115000
41400,"Salem, OH",2015-08-01,7.2,85000
11900,"Athens, OH",2016-01-01,12.0,33000
18740,"Coshocton, OH",2016-04-01,6.8,70000
19430,"Dayton, OH",2016-04-01,4.3,120000
18740,"Coshocton, OH",2016-05-01,8.6,115000
49660,"Youngstown, OH",2016-05-01,5.0,80000
47920,"Washington Court House, OH",2016-06-01,2.1,100000
27160,"Jackson, OH",2016-07-01,4.0,203000
10420,"Akron, OH",2016-08-01,3.6,133000
11900,"Athens, OH",2016-12-01,7.3,95000
47920,"Washington Court House, OH",2016-12-01,3.0,100000
11780,"Ashtabula, OH",2017-04-01,5.1,89000
49300,"Wooster, OH",2017-04-01,3.2,120000
49660,"Youngstown, OH",2017-05-01,3.8,86000
11780,"Ashtabula, OH",2017-06-01,4.4,83000
49660,"Youngstown, OH",2017-06-01,4.0,94000
11740,"Ashland, OH",2017-07-01,3.7,135000
41780,"Sandusky, OH",2017-07-01,5.7,135000
11740,"Ashland, OH",2017-09-01,4.1,100000
17060,"Chillicothe, OH",2017-09-01,5.2,158000
41780,"Sandusky, OH",2017-10-01,4.9,155000
15940,"Canton, OH",2017-11-01,3.1,132000
49660,"Youngstown, OH",2017-12-01,4.1,78000
17460,"Cleveland, OH",2018-01-01,4.5,127000
15940,"Canton, OH",2018-04-01,2.8,127000
17060,"Chillicothe, OH",2018-04-01,4.1,178000
17460,"Cleveland, OH",2018-04-01,3.5,144000
41780,"Sandusky, OH",2018-09-01,5.8,163000
41780,"Sandusky, OH",2018-11-01,6.0,146000
49300,"Wooster, OH",2018-11-01,3.6,137000
11740,"Ashland, OH",2019-01-01,5.2,117000
10420,"Akron, OH",2019-02-01,4.0,133000
17140,"Cincinnati, OH",2019-02-01,3.9,174000
18740,"Coshocton, OH",2019-02-01,3.0,84000
27160,"Jackson, OH",2019-03-01,7.0,110000
17140,"Cincinnati, OH",2019-05-01,2.6,193000
11900,"Athens, OH",2019-07-01,3.0,72000
27160,"Jackson, OH",2019-09-01,4.5,158000
41780,"Sandusky, OH",2019-09-01,5.4,216000
18740,"Coshocton, OH",2019-10-01,4.0,105000
15940,"Canton, OH",2019-12-01,2.5,141000
41400,"Salem, OH",2019-12-01,4.2,110000
35940,"Norwalk, OH",2020-01-01,5.4,170000
11740,"Ashland, OH",2020-03-01,2.0,130000
17140,"Cincinnati, OH",2020-03-01,2.5,195000
49660,"Youngstown, OH",2020-04-01,3.0,112000
17060,"Chillicothe, OH",2020-07-01,1.2,205000
11780,"Ashtabula, OH",2020-08-01,2.7,126000
15940,"Canton, OH",2020-08-01,1.6,165000
48940,"Wilmington, OH",2020-09-01,1.7,165000
19430,"Dayton, OH",2020-10-01,1.5,169000
48940,"Wilmington, OH",2020-11-01,3.3,178000
46140,"Tulsa, OK",2012-02-01,7.0,125000
45140,"Tahlequah, OK",2012-06-01,11.9,117000
12780,"Bartlesville, OK",2013-03-01,4.2,99000
12780,"Bartlesville, OK",2013-06-01,3.8,135000
12780,"Bartlesville, OK",2013-07-01,3.3,130000
34780,"Muskogee, OK",2014-09-01,5.8,90000
12780,"Bartlesville, OK",2014-10-01,3.4,117000
34780,"Muskogee, OK",2014-10-01,4.9,95000
43060,"Shawnee, OK",2015-01-01,4.9,101000
45140,"Tahlequah, OK",2015-02-01,8.2,80000
45140,"Tahlequah, OK",2015-04-01,10.6,108000
36420,"Oklahoma City, OK",2015-10-01,4.2,160000
12780,"Bartlesville, OK",2016-01-01,4.6,123000
12780,"Bartlesville, OK",2016-02-01,5.4,126000
12780,"Bartlesville, OK",2016-05-01,3.1,116000
45140,"Tahlequah, OK",2016-06-01,8.1,104000
46140,"Tulsa, OK",2016-07-01,3.3,161000
12780,"Bartlesville, OK",2016-10-01,5.4,96000
36420,"Oklahoma City, OK",2016-10-01,4.0,163000
43060,"Shawnee, OK",2017-12-01,4.7,119000
12780,"Bartlesville, OK",2018-02-01,5.9,102000
45140,"Tahlequah, OK",2018-03-01,7.3,127000
43060,"Shawnee, OK",2018-05-01,3.0,128000
12780,"Bartlesville, OK",2018-06-01,3.8,127000
34780,"Muskogee, OK",2018-09-01,3.7,105000
43060,"Shawnee, OK",2018-11-01,5.2,166000
46140,"Tulsa, OK",2019-05-01,2.4,183000
36420,"Oklahoma City, OK",2019-10-01,2.6,182000
45140,"Tahlequah, OK",2020-06-01,3.7,163000
46140,"Tulsa, OK",2020-06-01,1.6,197000
21660,"Eugene, OR",2012-02-01,6.9,165000
41420,"Salem, OR",2012-02-01,7.2,150000
18300,"Coos Bay, OR",2012-05-01,8.1,103000
15060,"Brookings, OR",2012-07-01,9.0,158000
40700,"Roseburg, OR",2012-08-01,5.5,150000
26220,"Hood River, OR",2012-11-01,3.0,304000
26220,"Hood River, OR",2012-12-01,7.5,255000
21660,"Eugene, OR",2013-03-01,3.6,184000
26220,"Hood River, OR",2013-07-01,3.0,282000
41420,"Salem, OR",2013-07-01,4.3,190000
18300,"Coos Bay, OR",2013-08-01,4.8,134000
41420,"Salem, OR",2013-10-01,4.9,196000
10540,"Albany, OR",2013-12-01,6.4,155000
13460,"Bend, OR",2013-12-01,4.9,255000
38900,"Portland, OR",2014-01-01,3.7,255000
40700,"Roseburg, OR",2014-02-01,8.1,140000
15060,"Brookings, OR",2014-04-01,8.8,253000
21660,"Eugene, OR",2014-04-01,4.2,210000
41420,"Salem, OR",2014-07-01,4.7,200000
41420,"Salem, OR",2014-09-01,4.7,195000
26220,"Hood River, OR",2014-10-01,4.6,305000
38900,"Portland, OR",2014-10-01,2.3,280000
39260,"Prineville, OR",2014-10-01,7.1,181000
45520,"The Dalles, OR",2014-11-01,5.6,199000
36620,"Ontario, OR",2014-12-01,9.0,113000
38900,"Portland, OR",2014-12-01,2.2,280000
21660,"Eugene, OR",2015-02-01,5.1,199000
39260,"Prineville, OR",2015-02-01,5.4,165000
38900,"Portland, OR",2015-06-01,1.4,310000
29260,"La Grande, OR",2015-07-01,2.9,190000
36620,"Ontario, OR",2015-07-01,6.7,155000
38900,"Portland, OR",2015-07-01,1.5,306000
15060,"Brookings, OR",2015-08-01,3.5,283000
38900,"Portland, OR",2015-10-01,1.6,300000
41420,"Salem, OR",2015-11-01,3.9,215000
18300,"Coos Bay, OR",2016-01-01,4.7,173000
18700,"Corvallis, OR",2016-01-01,5.0,258000
21660,"Eugene, OR",2016-02-01,2.5,220000
45520,"The Dalles, OR",2016-02-01,4.9,190000
29260,"La Grande, OR",2016-03-01,3.6,160000
21660,"Eugene, OR",2016-04-01,1.9,242000
26220,"Hood River, OR",2016-06-01,2.4,390000
36620,"Ontario, OR",2016-11-01,4.0,165000
45520,"The Dalles, OR",2016-11-01,2.7,203000
15060,"Brookings, OR",2017-01-01,5.5,280000
38900,"Portland, OR",2017-01-01,1.7,343000
39260,"Prineville, OR",2017-02-01,5.5,240000
39260,"Prineville, OR",2017-03-01,2.3,204000
10540,"Albany, OR",2017-05-01,3.1,226000
26220,"Hood River, OR",2017-10-01,2.8,513000
26220,"Hood River, OR",2017-11-01,3.0,365000
26220,"Hood River, OR",2017-12-01,3.8,355000
25840,"Hermiston, OR",2018-02-01,2.9,189000
26220,"Hood River, OR",2018-02-01,3.1,391000
26220,"Hood River, OR",2018-03-01,5.8,470000
36620,"Ontario, OR",2018-04-01,2.7,180000
36620,"Ontario, OR",2018-05-01,2.8,162000
41420,"Salem, OR",2018-10-01,3.1,287000
41420,"Salem, OR",2018-12-01,3.0,283000
18300,"Coos Bay, OR",2019-03-01,3.2,199000
18300,"Coos Bay, OR",2019-05-01,2.9,228000
10540,"Albany, OR",2019-06-01,2.7,264000
15060,"Brookings, OR",2019-06-01,4.0,325000
21660,"Eugene, OR",2019-09-01,1.7,310000
39260,"Prineville, OR",2019-11-01,3.0,281000
45520,"The Dalles, OR",2019-11-01,4.6,299000
40700,"Roseburg, OR",2019-12-01,2.7,249000
29260,"La Grande, OR",2020-02-01,2.6,172000
21660,"Eugene, OR",2020-03-01,1.8,325000
28900,"Klamath Falls, OR",2020-06-01,2.0,235000
45520,"The Dalles, OR",2020-08-01,1.3,309000
10540,"Albany, OR",2020-09-01,1.6,301000
18300,"Coos Bay, OR",2020-09-01,1.1,257000
10900,"Allentown, PA",2012-02-01,11.2,150000
39740,"Reading, PA",2012-05-01,7.3,130000
33874,"Montgomery County, PA",2012-08-01,4.9,278000
35260,"New Castle, PA",2012-08-01,8.9,92000
29540,"Lancaster, PA",2012-10-01,6.2,175000
16540,"Chambersburg, PA",2012-11-01,5.4,149000
29540,"Lancaster, PA",2012-11-01,5.6,170000
23900,"Gettysburg, PA",2012-12-01,8.6,164000
26860,"Indiana, PA",2013-01-01,10.3,111000
39740,"Reading, PA",2013-05-01,6.8,148000
26860,"Indiana, PA",2013-06-01,8.0,125000
26860,"Indiana, PA",2013-07-01,9.5,123000
35260,"New Castle, PA",2013-12-01,10.0,50000
33874,"Montgomery County, PA",2014-03-01,6.1,251000
39060,"Pottsville, PA",2014-04-01,7.4,74000
33874,"Montgomery County, PA",2014-06-01,4.0,295000
30140,"Lebanon, PA",2014-08-01,9.9,162000
10900,"Allentown, PA",2014-11-01,6.4,180000
39740,"Reading, PA",2015-05-01,5.4,140000
26860,"Indiana, PA",2015-06-01,6.3,124000
16540,"Chambersburg, PA",2015-07-01,6.3,160000
26860,"Indiana, PA",2015-10-01,15.2,104000
35260,"New Castle, PA",2015-12-01,11.7,64000
38300,"Pittsburgh, PA",2016-02-01,9.1,133000
39060,"Pottsville, PA",2016-03-01,6.6,77000
29540,"Lancaster, PA",2016-05-01,3.5,182000
38300,"Pittsburgh, PA",2016-05-01,5.0,153000
16540,"Chambersburg, PA",2016-06-01,4.2,164000
23900,"Gettysburg, PA",2016-08-01,4.2,189000
39060,"Pottsville, PA",2016-09-01,6.7,84000
49620,"York, PA",2016-09-01,3.9,160000
33874,"Montgomery County, PA",2016-10-01,4.4,285000
16540,"Chambersburg, PA",2016-11-01,5.1,160000
49620,"York, PA",2017-02-01,4.9,164000
49620,"York, PA",2017-04-01,3.8,165000
38300,"Pittsburgh, PA",2017-06-01,3.9,170000
30140,"Lebanon, PA",2017-09-01,3.3,180000
16540,"Chambersburg, PA",2017-10-01,4.1,170000
35260,"New Castle, PA",2017-11-01,6.8,73000
38300,"Pittsburgh, PA",2017-12-01,4.3,147000
10900,"Allentown, PA",2018-04-01,3.1,188000
25420,"Harrisburg, PA",2018-05-01,3.0,172000
38300,"Pittsburgh, PA",2018-05-01,4.0,170000
10900,"Allentown, PA",2018-07-01,2.7,210000
26860,"Indiana, PA",2018-08-01,8.5,110000
49620,"York, PA",2018-10-01,3.1,172000
10900,"Allentown, PA",2018-12-01,3.2,190000
38300,"Pittsburgh, PA",2019-03-01,4.2,165000
26860,"Indiana, PA",2019-08-01,5.2,126000
33874,"Montgomery County, PA",2019-09-01,2.9,330000
33874,"Montgomery County, PA",2019-12-01,2.1,315000
35260,"New Castle, PA",2019-12-01,5.5,86000
29540,"Lancaster, PA",2020-01-01,1.8,215000
25420,"Harrisburg, PA",2020-02-01,2.2,181000
23900,"Gettysburg, PA",2020-07-01,1.4,225000
16540,"Chambersburg, PA",2020-09-01,1.3,195000
23900,"Gettysburg, PA",2020-09-01,1.6,230000
39300,"Providence, RI",2013-11-01,6.1,205000
39300,"Providence, RI",2016-04-01,4.4,233000
39300,"Providence, RI",2016-08-01,3.5,244000
39300,"Providence, RI",2018-05-01,3.1,269000
39300,"Providence, RI",2020-07-01,1.7,325000
39300,"Providence, RI",2020-10-01,1.7,335000
24860,"Greenville, SC",2012-04-01,7.4,138000
24860,"Greenville, SC",2012-05-01,6.4,141000
24860,"Greenville, SC",2012-06-01,6.1,159000
24860,"Greenville, SC",2012-08-01,5.8,151000
26780,"Hutchinson, MN",2018-04-01,1.7,153000
32140,"Marshall, MN",2018-05-01,4.3,159000
10660,"Albert Lea, MN",2018-09-01,2.6,115000
10820,"Alexandria, MN",2018-11-01,3.1,225000
10820,"Alexandria, MN",2018-12-01,3.9,197000
12380,"Austin, MN",2019-02-01,4.8,95000
33460,"Minneapolis, MN",2019-02-01,2.7,267000
22260,"Fergus Falls, MN",2019-03-01,11.8,130000
10660,"Albert Lea, MN",2019-06-01,2.1,133000
26780,"Hutchinson, MN",2019-07-01,2.1,183000
41060,"St. Cloud, MN",2019-11-01,2.6,185000
26780,"Hutchinson, MN",2019-12-01,2.4,171000
13420,"Bemidji, MN",2020-04-01,4.2,189000
41060,"St. Cloud, MN",2020-04-01,2.7,208000
49100,"Winona, MN",2020-06-01,2.1,177000
13420,"Bemidji, MN",2020-08-01,4.2,190000
33460,"Minneapolis, MN",2020-09-01,1.3,310000
13420,"Bemidji, MN",2020-10-01,13.1,255000
41060,"St. Cloud, MN",2020-10-01,1.3,219000
12380,"Austin, MN",2020-11-01,1.8,133000
16020,"Cape Girardeau, MO",2012-03-01,4.6,113000
41140,"St. Joseph, MO",2012-06-01,60.7,50000
41140,"St. Joseph, MO",2013-02-01,156.0,55000
43460,"Sikeston, MO",2013-07-01,8.0,102000
22780,"Fort Leonard Wood, MO",2013-10-01,5.9,130000
38740,"Poplar Bluff, MO",2014-01-01,9.8,64000
47660,"Warrensburg, MO",2014-02-01,23.4,94000
22780,"Fort Leonard Wood, MO",2014-08-01,7.5,141000
16020,"Cape Girardeau, MO",2014-11-01,4.4,140000
43460,"Sikeston, MO",2015-01-01,8.5,81000
16020,"Cape Girardeau, MO",2015-05-01,3.4,161000
22100,"Farmington, MO",2015-06-01,5.9,117000
40620,"Rolla, MO",2015-12-01,8.1,118000
40620,"Rolla, MO",2016-02-01,6.4,128000
43460,"Sikeston, MO",2016-10-01,8.4,90000
47660,"Warrensburg, MO",2017-03-01,3.5,152000
22780,"Fort Leonard Wood, MO",2017-04-01,7.2,121000
41180,"St. Louis, MO",2017-09-01,3.7,174000
40620,"Rolla, MO",2018-01-01,7.1,121000
43460,"Sikeston, MO",2018-01-01,2.7,88000
38740,"Poplar Bluff, MO",2018-08-01,3.4,90000
22780,"Fort Leonard Wood, MO",2019-04-01,5.1,146000
43460,"Sikeston, MO",2019-05-01,3.7,104000
40620,"Rolla, MO",2019-11-01,5.3,128000
22780,"Fort Leonard Wood, MO",2020-01-01,6.3,141000
38740,"Poplar Bluff, MO",2020-01-01,8.0,102000
41180,"St. Louis, MO",2020-01-01,3.3,178000
22100,"Farmington, MO",2020-03-01,2.8,129000
47660,"Warrensburg, MO",2020-10-01,1.3,209000
25860,"Hickory, NC",2012-02-01,4.0,112000
10620,"Albemarle, NC",2012-10-01,4.5,105000
22180,"Fayetteville, NC",2013-01-01,8.8,147000
49180,"Winston-Salem, NC",2013-02-01,7.0,112000
22580,"Forest City, NC",2013-04-01,6.3,130000
22180,"Fayetteville, NC",2013-06-01,7.5,160000
39580,"Raleigh, NC",2013-08-01,3.9,220000
20500,"Durham, NC",2013-12-01,4.6,208000
11700,"Asheville, NC",2014-05-01,4.3,210000
20500,"Durham, NC",2014-08-01,5.1,209000
22580,"Forest City, NC",2014-08-01,6.2,100000
34340,"Mount Airy, NC",2014-12-01,6.6,96000
49180,"Winston-Salem, NC",2014-12-01,5.9,131000
39580,"Raleigh, NC",2015-02-01,4.8,215000
10620,"Albemarle, NC",2015-04-01,9.6,136000
25860,"Hickory, NC",2015-06-01,1.9,142000
34340,"Mount Airy, NC",2015-08-01,10.5,110000
35900,"North Wilkesboro, NC",2015-09-01,17.0,113000
49180,"Winston-Salem, NC",2015-09-01,6.2,142000
10620,"Albemarle, NC",2016-01-01,9.3,135000
35900,"North Wilkesboro, NC",2016-01-01,7.3,82000
22580,"Forest City, NC",2016-04-01,8.7,163000
39580,"Raleigh, NC",2016-05-01,2.8,247000
25860,"Hickory, NC",2016-06-01,3.0,168000
35900,"North Wilkesboro, NC",2016-08-01,8.7,146000
10620,"Albemarle, NC",2017-01-01,8.9,124000
49180,"Winston-Salem, NC",2017-04-01,3.6,153000
49180,"Winston-Salem, NC",2017-05-01,3.4,159000
10620,"Albemarle, NC",2017-12-01,4.7,127000
22180,"Fayetteville, NC",2018-05-01,4.1,178000
34340,"Mount Airy, NC",2018-05-01,2.9,128000
35900,"North Wilkesboro, NC",2018-10-01,16.8,120000
34340,"Mount Airy, NC",2018-12-01,4.9,116000
22580,"Forest City, NC",2019-02-01,9.7,180000
20500,"Durham, NC",2019-08-01,2.8,285000
39580,"Raleigh, NC",2019-08-01,2.7,290000
10620,"Albemarle, NC",2020-07-01,1.6,186000
16740,"Charlotte, NC",2020-11-01,1.7,300000
24660,"Greensboro, NC",2020-11-01,1.5,206000
25860,"Hickory, NC",2020-12-01,1.5,225000
49180,"Winston-Salem, NC",2020-12-01,1.5,211000
47420,"Wahpeton, ND",2012-07-01,4.0,180000
47420,"Wahpeton, ND",2013-06-01,1.0,142000
13100,"Beatrice, NE",2013-04-01,9.6,53000
30700,"Lincoln, NE",2014-01-01,4.9,136000
30700,"Lincoln, NE",2014-05-01,2.3,143000
30700,"Lincoln, NE",2015-01-01,4.0,143000
36540,"Omaha, NE",2016-05-01,1.5,176000
13100,"Beatrice, NE",2017-04-01,3.4,92000
30700,"Lincoln, NE",2018-02-01,2.4,185000
13100,"Beatrice, NE",2018-04-01,7.9,99000
13100,"Beatrice, NE",2019-08-01,3.5,147000
36540,"Omaha, NE",2019-08-01,1.4,216000
13620,"Berlin, NH",2012-07-01,9.8,87000
28300,"Keene, NH",2012-12-01,5.9,149000
13620,"Berlin, NH",2013-03-01,7.4,69000
28300,"Keene, NH",2013-05-01,5.1,155000
28300,"Keene, NH",2013-07-01,3.9,164000
30100,"Lebanon, NH",2014-04-01,9.6,164000
30100,"Lebanon, NH",2015-07-01,11.0,186000
40484,"Rockingham County, NH",2016-06-01,3.5,290000
13620,"Berlin, NH",2017-02-01,8.7,69000
31700,"Manchester, NH",2017-04-01,3.8,248000
29060,"Laconia, NH",2017-08-01,5.3,209000
18180,"Concord, NH",2017-10-01,4.2,245000
28300,"Keene, NH",2018-09-01,4.8,190000
30100,"Lebanon, NH",2018-12-01,6.0,196000
40484,"Rockingham County, NH",2019-11-01,2.6,340000
29060,"Laconia, NH",2020-06-01,2.3,263000
18180,"Concord, NH",2020-09-01,2.5,313000
30100,"Lebanon, NH",2020-09-01,2.8,270000
40484,"Rockingham County, NH",2020-09-01,1.8,400000
36140,"Ocean City, NJ",2012-04-01,6.3,358000
47220,"Vineland, NJ",2012-06-01,13.5,120000
15804,"Camden, NJ",2012-09-01,9.2,180000
15804,"Camden, NJ",2012-10-01,9.6,175000
47220,"Vineland, NJ",2013-02-01,16.8,119000
15804,"Camden, NJ",2013-12-01,7.5,170000
36140,"Ocean City, NJ",2014-02-01,15.8,400000
35154,"New Brunswick, NJ",2014-03-01,6.4,261000
45940,"Trenton, NJ",2014-09-01,7.5,219000
12100,"Atlantic City, NJ",2015-06-01,11.6,175000
35154,"New Brunswick, NJ",2015-10-01,5.9,280000
12100,"Atlantic City, NJ",2016-02-01,11.9,149000
15804,"Camden, NJ",2016-02-01,8.2,158000
45940,"Trenton, NJ",2016-04-01,7.0,215000
36140,"Ocean City, NJ",2016-06-01,7.0,313000
12100,"Atlantic City, NJ",2016-07-01,8.9,155000
35084,"Newark, NJ",2016-11-01,4.6,315000
12100,"Atlantic City, NJ",2016-12-01,8.6,149000
35084,"Newark, NJ",2017-01-01,4.9,305000
47220,"Vineland, NJ",2017-04-01,7.0,110000
15804,"Camden, NJ",2017-07-01,4.5,184000
36140,"Ocean City, NJ",2017-09-01,6.3,367000
36140,"Ocean City, NJ",2018-08-01,6.4,343000
36140,"Ocean City, NJ",2018-09-01,5.4,430000
36140,"Ocean City, NJ",2018-10-01,5.1,410000
12100,"Atlantic City, NJ",2019-09-01,5.5,199000
12100,"Atlantic City, NJ",2020-03-01,6.5,208000
35154,"New Brunswick, NJ",2020-04-01,3.8,345000
31060,"Los Alamos, NM",2013-02-01,4.1,243000
31060,"Los Alamos, NM",2013-09-01,4.9,237000
42140,"Santa Fe, NM",2015-02-01,7.5,285000
42140,"Santa Fe, NM",2015-03-01,5.2,315000
42140,"Santa Fe, NM",2019-07-01,3.8,399000
22280,"Fernley, NV",2012-12-01,2.6,108000
23820,"Gardnerville Ranchos, NV",2012-12-01,3.2,239000
22280,"Fernley, NV",2013-05-01,1.7,125000
23820,"Gardnerville Ranchos, NV",2013-06-01,3.0,264000
49080,"Winnemucca, NV",2013-07-01,0.5,157000
16180,"Carson City, NV",2013-10-01,2.9,170000
21980,"Fallon, NV",2013-12-01,5.3,172000
21980,"Fallon, NV",2014-05-01,2.9,126000
37220,"Pahrump, NV",2014-05-01,5.6,145000
16180,"Carson City, NV",2014-09-01,2.7,195000
21980,"Fallon, NV",2015-02-01,6.6,149000
37220,"Pahrump, NV",2015-05-01,6.4,179000
49080,"Winnemucca, NV",2015-06-01,9.5,224000
49080,"Winnemucca, NV",2015-10-01,12.5,281000
22280,"Fernley, NV",2015-11-01,4.4,170000
49080,"Winnemucca, NV",2015-11-01,6.8,225000
49080,"Winnemucca, NV",2016-05-01,12.5,286000
21980,"Fallon, NV",2017-05-01,4.0,194000
21980,"Fallon, NV",2017-12-01,3.2,184000
49080,"Winnemucca, NV",2018-01-01,13.0,230000
16180,"Carson City, NV",2018-02-01,3.4,310000
29820,"Las Vegas, NV",2018-06-01,2.4,273000
49080,"Winnemucca, NV",2018-10-01,2.4,270000
49080,"Winnemucca, NV",2019-03-01,2.5,185000
49080,"Winnemucca, NV",2019-12-01,2.5,187000
23820,"Gardnerville Ranchos, NV",2020-04-01,3.6,424000
36460,"Olean, NY",2012-03-01,17.7,90000
11220,"Amsterdam, NY",2012-07-01,14.5,66000
40380,"Rochester, NY",2012-08-01,5.4,132000
36460,"Olean, NY",2012-10-01,11.3,70000
45060,"Syracuse, NY",2013-05-01,7.7,124000
45060,"Syracuse, NY",2013-09-01,7.0,126000
15380,"Buffalo, NY",2014-01-01,6.7,115000
36460,"Olean, NY",2014-01-01,14.9,71000
24100,"Gloversville, NY",2014-04-01,10.1,100000
40380,"Rochester, NY",2014-04-01,6.5,120000
11220,"Amsterdam, NY",2014-06-01,16.0,103000
12860,"Batavia, NY",2014-07-01,7.4,113000
10580,"Albany, NY",2014-08-01,5.6,210000
39100,"Poughkeepsie, NY",2014-11-01,11.9,225000
15380,"Buffalo, NY",2015-01-01,6.7,111000
10580,"Albany, NY",2015-05-01,5.8,199000
24020,"Glens Falls, NY",2015-05-01,9.7,175000
11220,"Amsterdam, NY",2015-08-01,10.5,97000
12180,"Auburn, NY",2015-09-01,8.8,90000
24020,"Glens Falls, NY",2015-09-01,9.2,155000
15380,"Buffalo, NY",2015-11-01,4.1,123000
35620,"New York, NY",2015-12-01,7.2,417000
24020,"Glens Falls, NY",2016-02-01,14.8,138000
15380,"Buffalo, NY",2016-08-01,2.8,140000
40380,"Rochester, NY",2016-09-01,3.3,126000
39100,"Poughkeepsie, NY",2017-03-01,6.0,215000
15380,"Buffalo, NY",2017-06-01,2.7,147000
45060,"Syracuse, NY",2017-08-01,2.9,135000
24100,"Gloversville, NY",2017-09-01,4.9,78000
35004,"Nassau County, NY",2017-11-01,3.8,415000
39100,"Poughkeepsie, NY",2018-04-01,6.0,240000
35004,"Nassau County, NY",2018-06-01,3.9,440000
36460,"Olean, NY",2018-10-01,4.9,85000
24020,"Glens Falls, NY",2018-11-01,6.1,180000
24100,"Gloversville, NY",2018-11-01,6.3,89000
27460,"Jamestown, NY",2018-12-01,2.9,89000
12180,"Auburn, NY",2019-04-01,4.4,121000
35004,"Nassau County, NY",2019-05-01,5.0,448000
40380,"Rochester, NY",2019-07-01,1.6,165000
45060,"Syracuse, NY",2019-09-01,3.0,148000
15380,"Buffalo, NY",2019-10-01,2.0,163000
24020,"Glens Falls, NY",2019-11-01,6.6,175000
12860,"Batavia, NY",2019-12-01,1.6,130000
39100,"Poughkeepsie, NY",2020-03-01,5.4,266000
35620,"New York, NY",2020-08-01,7.1,550000
11220,"Amsterdam, NY",2020-10-01,2.5,133000
27460,"Jamestown, NY",2020-10-01,1.9,130000
12860,"Batavia, NY",2020-11-01,0.9,143000
11220,"Amsterdam, NY",2020-12-01,2.6,142000
12180,"Auburn, NY",2020-12-01,2.1,138000
18140,"Columbus, OH",2012-03-01,6.3,132000
10420,"Akron, OH",2012-05-01,7.2,115000
17060,"Chillicothe, OH",2012-05-01,6.0,75000
18140,"Columbus, OH",2012-08-01,4.3,150000
48940,"Wilmington, OH",2012-08-01,8.9,77000
17460,"Cleveland, OH",2012-09-01,8.6,114000
17140,"Cincinnati, OH",2012-11-01,6.6,123000
11740,"Ashland, OH",2012-12-01,8.2,123000
49300,"Wooster, OH",2012-12-01,6.6,127000
11900,"Athens, OH",2013-03-01,8.0,73000
15940,"Canton, OH",2013-03-01,5.8,99000
27160,"Jackson, OH",2013-06-01,1.0,135000
41400,"Salem, OH",2013-06-01,9.5,86000
49660,"Youngstown, OH",2013-06-01,6.8,72000
27160,"Jackson, OH",2013-09-01,2.0,22000
48940,"Wilmington, OH",2013-12-01,5.5,100000
49660,"Youngstown, OH",2014-04-01,6.0,70000
48940,"Wilmington, OH",2014-07-01,7.0,127000
41780,"Sandusky, OH",2014-08-01,9.0,108000
