Geographyid,unemploymentrate,date,region,monthsofsupply,mediansaleprice
12580,9.7,5/1/20,"Baltimore, MD",2.6,300000
12580,8.2,6/1/20,"Baltimore, MD",1.8,310000
12580,7.7,7/1/20,"Baltimore, MD",1.4,320000
12580,6.9,8/1/20,"Baltimore, MD",1.5,325000
12580,7.1,9/1/20,"Baltimore, MD",1.5,320000
12580,7.1,10/1/20,"Baltimore, MD",1.4,320000
12580,6.1,11/1/20,"Baltimore, MD",1.4,320000
14460,6.4,2/1/12,"Boston, MA",9.1,290000
14460,6.1,3/1/12,"Boston, MA",7.8,305000
14460,5.7,4/1/12,"Boston, MA",7.6,324000
14460,5.8,5/1/12,"Boston, MA",6,340000
14460,6.3,6/1/12,"Boston, MA",4.6,375000
14460,6.4,7/1/12,"Boston, MA",4.8,360000
14460,6.1,8/1/12,"Boston, MA",4,355000
14460,6.1,9/1/12,"Boston, MA",6,335000
14460,5.8,10/1/12,"Boston, MA",5.7,325000
14460,5.7,11/1/12,"Boston, MA",4.4,337000
14460,5.9,12/1/12,"Boston, MA",3.8,343000
14460,6.8,1/1/13,"Boston, MA",5.5,325000
14460,6.4,2/1/13,"Boston, MA",7.3,318000
14460,6.2,3/1/13,"Boston, MA",6.1,325000
14460,5.9,4/1/13,"Boston, MA",6,350000
14460,6.1,5/1/13,"Boston, MA",4.9,365000
14460,6.6,6/1/13,"Boston, MA",4,392000
14460,6.5,7/1/13,"Boston, MA",3.5,388000
14460,6.1,8/1/13,"Boston, MA",3.3,386000
14460,6.1,9/1/13,"Boston, MA",4.7,370000
